Situação Pós-Pleito;Nome Completo;Nome Urna;Cargo;Número;Partido;Situação;Coligação
Concorrendo;JOSE VICENTE RODRIGUES DA SILVA;PROFESSOR VICENTE;Deputado Distrital;13018;PT;Aguardando julgamento;PT
Concorrendo;VIRGILIO CESAR GALVAO PIMENTEL;PROFESSOR VIRGILIO GALVAO;Deputado Distrital;14020;PTB;Aguardando julgamento;PTB
Concorrendo;WALTER REIS CALHEIROS;PROFESSOR WALTER;Deputado Distrital;51151;PATRI;Aguardando julgamento;RENOVA DF
Concorrendo;FELIPE ALVES LEITAO;PROF. FELIPE LEITAO;Deputado Distrital;90901;PROS;Aguardando julgamento;PROS
Concorrendo;FORLAND OLIVEIRA SILVA;PROF. FORLAND;Deputado Distrital;31001;PHS;Aguardando julgamento;PHS
Concorrendo;IRAN LIMA ARAGÃO FILHO;PROF. IRAN LIMA;Deputado Distrital;70111;AVANTE;Deferido;AVANTE
Concorrendo;LÚCIO ROGÉRIO GOMES DOS SANTOS;PROF. LÚCIO ROGÉRIO;Deputado Distrital;10001;PRB;Aguardando julgamento;COLIGAÇÃO UNIDOS PELO DF 3
Concorrendo;MARCOS ANTONIO FARIA;PROF. MARCOS FARIA;Deputado Distrital;18000;REDE;Aguardando julgamento;Brasília Justa e de mãos limpas
Concorrendo;LUIZ ANTONIO MARIANO;PROF.MARIANO;Deputado Distrital;19999;PODE;Aguardando julgamento;UNIDOS PELO DF 2
Concorrendo;ROBERT LUIS MARQUES RODRIGUES;PROF. ROBERT MARQUES;Deputado Distrital;31003;PHS;Aguardando julgamento;PHS
Concorrendo;SEVERINO DE SOUSA OLIVEIRA;PROF. SEVERINO CAJAZEIRAS;Deputado Distrital;70000;AVANTE;Deferido;AVANTE
Concorrendo;REGINA DA SILVA COSTA;PROFª REGINA;Deputado Distrital;15321;MDB;Aguardando julgamento;MDB
Concorrendo;RONON PINHEIRO DA CRUZ;PR RONON PINHEIRO;Deputado Distrital;31444;PHS;Aguardando julgamento;PHS
Concorrendo;DOLORES MOREIRA DA COSTA FERREIRA;PSICÓLOGA DOLORES FERREIRA;Deputado Distrital;15200;MDB;Aguardando julgamento;MDB
Concorrendo;RAAD MASSOUH JUNIOR;RAAD JR.;Deputado Distrital;45100;PSDB;Aguardando julgamento;TODOS PELO DF
Concorrendo;RACIB ELIAS TICLY;RACIB ELIAS TICLY;Deputado Distrital;33233;PMN;Aguardando julgamento;mobilizar pra mudar
Concorrendo;GEISON RAFAEL VENOZINA DOS SANTOS MOREIRA;RAFAEL MOREIRA;Deputado Distrital;70777;AVANTE;Deferido;AVANTE
Concorrendo;RAFAEL CAVALCANTI PRUDENTE;RAFAEL PRUDENTE;Deputado Distrital;15222;MDB;Aguardando julgamento;MDB
Concorrendo;RAFAEL SILVA;RAFAEL SILVA;Deputado Distrital;43900;PV;Aguardando julgamento;SUSTENTABILIDADE E TRABALHO
Concorrendo;RAFAEL VASCONCELLOS DE ARAUJO PEREIRA;RAFAEL VASCONCELLOS;Deputado Distrital;23777;PPS;Aguardando julgamento;PPS
Concorrendo;RAIMUNDO FERNANDES FELIX;RAIMUNDO ACQUACERRADO;Deputado Distrital;90500;PROS;Aguardando julgamento;PROS
Concorrendo;RAIMUNDO CANUTO DE OLIVEIRA;RAIMUNDO CANUTO;Deputado Distrital;18710;REDE;Aguardando julgamento;Brasília Justa e de mãos limpas
Concorrendo;RAIMUNDO NONATO DOS SANTOS;RAIMUNDO NONATO DOS SANTOS;Deputado Distrital;45208;PSDB;Aguardando julgamento;TODOS PELO DF
Concorrendo;RAIMUNDO DA SILVA RIBEIRO NETO;RAIMUNDO RIBEIRO;Deputado Distrital;15678;MDB;Aguardando julgamento;MDB
Concorrendo;RAISSA ALESSANDRA ROSSITER;RAISSA ROSSITER;Deputado Distrital;40888;PSB;Aguardando julgamento;PSB
Concorrendo;MARCO AURELIO RANGEL;RANGEL JACARÉ;Deputado Distrital;12192;PDT;Aguardando julgamento;SUSTENTABILIDADE E TRABALHO
Concorrendo;RANIELE FERREIRA NÓBREGA;RANI NÓBREGA;Deputado Distrital;35989;PMB;Aguardando julgamento;RENOVA DF
Concorrendo;RAPHAEL SEBBA DAHER FLEURY CURADO;RAPHAEL SEBBA;Deputado Distrital;50061;PSOL;Aguardando julgamento;ELAS POR NÓS: SEM MEDO DE MUDAR O DF
Concorrendo;RAQUEL BOGÉA CARVALHO;RAQUEL BOGÉA;Deputado Distrital;10233;PRB;Aguardando julgamento;COLIGAÇÃO UNIDOS PELO DF 3
Concorrendo;RAIMUNDO ALVES PEREIRA;RAY;Deputado Distrital;40333;PSB;Aguardando julgamento;PSB
Concorrendo;RAIMUNDA ALVES DOS REIS;RAY RUA BRASIL;Deputado Distrital;44417;PRP;Aguardando julgamento;BRASÍLIA ACIMA DE TUDO
Concorrendo;REGINA AYRES LACERDA;REGINA LACERDA;Deputado Distrital;19000;PODE;Aguardando julgamento;UNIDOS PELO DF 2
Concorrendo;REGINALDO PEREIRA GOVEIA;REGINALDO GOUVEIA;Deputado Distrital;17000;PSL;Aguardando julgamento;UMA NOVA ESPERANÇA
Concorrendo;REGINALDO ROCHA SARDINHA;REGINALDO SARDINHA;Deputado Distrital;70200;AVANTE;Deferido;AVANTE
Concorrendo;REGINA LUCIA TOME DOS SANTOS;REGINA TOMÉ;Deputado Distrital;13223;PT;Aguardando julgamento;PT
Concorrendo;REGIS SOARES MACHADO;REGIS MACHADO;Deputado Distrital;44444;PRP;Aguardando julgamento;BRASÍLIA ACIMA DE TUDO
Concorrendo;RENATA PEREIRA DE ALBUQUERQUE BRANDÃO;RENATA;Deputado Distrital;19888;PODE;Aguardando julgamento;UNIDOS PELO DF 2
Concorrendo;RENATA MESQUITA D'AGUIAR;RENATA D'AGUIAR;Deputado Distrital;11000;PP;Aguardando julgamento;PP
Concorrendo;RENATA DINIZ DE ALMEIDA;RENATA DINIZ;Deputado Distrital;30007;NOVO;Aguardando julgamento;NOVO
Concorrendo;RENATO CARNEIRO PEDROZA;RENATINHO;Deputado Distrital;11511;PP;Aguardando julgamento;PP
Concorrendo;RENILSON SANTOS DE ROMA;RENILSON ROMA;Deputado Distrital;70193;AVANTE;Deferido;AVANTE
Concorrendo;RENNE LEITE CARMO DE SOUZA;RENNEZÃO;Deputado Distrital;14444;PTB;Aguardando julgamento;PTB
Concorrendo;JOSE RICARDO DE SOUZA BRANDAO;RICARDO BRANDAO;Deputado Distrital;14710;PTB;Aguardando julgamento;PTB
Concorrendo;RICARDO LUCAS VASCONCELOS VIANNA;RICARDO LUCAS;Deputado Distrital;65035;PC do B;Aguardando julgamento;Brasília Justa e de mãos limpas
Concorrendo;RICARDO ELVIDIO DE NEGREIROS;RICARDO NEGREIROS;Deputado Distrital;90666;PROS;Aguardando julgamento;PROS
Concorrendo;EDSON RICARDO ISAIAS DO CARMO;RICARDO PATO;Deputado Distrital;20222;PSC;Aguardando julgamento;PSC
Concorrendo;RICARDO LUIS PAZ DE ARAUJO;RICARDO PAZ;Deputado Distrital;51106;PATRI;Aguardando julgamento;RENOVA DF
Concorrendo;RICARDO MOREIRA DA COSTA;RICARDO TOBÉ;Deputado Distrital;70234;AVANTE;Deferido;AVANTE
Concorrendo;RICARDO HERNANDES TROVAO;RICARDO TROVAO;Deputado Distrital;22007;PR;Aguardando julgamento;PR
Concorrendo;RICARDO VALE DA SILVA;RICARDO VALE;Deputado Distrital;13013;PT;Aguardando julgamento;PT
Concorrendo;RICHARD DA SILVA BANHARA;RICHARD BANHARA;Deputado Distrital;45488;PSDB;Aguardando julgamento;TODOS PELO DF
Concorrendo;RICHARD BARROS ROCHA;RICHARD BARROS;Deputado Distrital;40405;PSB;Aguardando julgamento;PSB
Concorrendo;RICHARD FERREIRA DOS SANTOS;RICHARD DA SAÚDE;Deputado Distrital;35035;PMB;Aguardando julgamento;RENOVA DF
Concorrendo;RICHARDE BRAGA RIECHE;RICHARDE;Deputado Distrital;17180;PSL;Aguardando julgamento;UMA NOVA ESPERANÇA
